1498387061.461544,0
1498387061.477595,0
1498387061.489671,0
1498387061.501516,0
1498387061.513120,0
1498387061.526253,0
1498387061.538962,0
1498387061.552063,0
1498387061.564958,0
1498387061.578274,0
1498387061.590134,0
1498387061.602003,0
1498387061.614811,0
1498387061.630601,0
1498387061.642436,0
1498387061.654252,0
1498387061.666712,0
1498387061.678666,0
1498387061.690415,0
1498387061.702254,0
1498387061.714769,0
1498387061.727270,0
1498387061.740005,0
1498387061.751723,0
1498387061.763661,0
1498387061.775993,0
1498387061.789171,0
1498387061.801221,0
1498387061.813838,0
1498387061.826746,0
1498387061.839426,0
1498387061.852055,0
1498387061.864118,0
1498387061.877309,0
1498387061.889553,0
1498387061.901679,0
1498387061.913694,0
1498387061.925325,0
1498387061.936883,0
1498387061.949732,0
1498387061.961701,0
1498387061.973706,0
1498387061.986953,0
1498387061.999360,0
1498387062.012559,0
1498387062.026480,0
1498387062.038624,0
1498387062.050521,0
1498387062.062678,0
1498387062.074431,0
1498387062.086492,0
1498387062.098291,0
1498387062.109998,0
1498387062.122681,0
1498387062.134618,0
1498387062.146668,0
1498387062.158597,0
1498387062.170528,0
1498387062.182893,0
1498387062.194736,0
1498387062.207454,0
1498387062.219056,0
1498387062.230931,0
1498387062.242850,0
1498387062.254724,0
1498387062.266615,0
1498387062.278596,0
1498387062.291341,0
1498387062.304150,0
1498387062.316844,0
1498387062.328775,0
1498387062.342563,0
1498387062.354497,0
1498387062.366688,0
1498387062.378747,0
1498387062.390601,0
1498387062.402974,0
1498387062.414935,0
1498387062.427700,0
1498387062.440178,0
1498387062.452155,0
1498387062.465399,0
1498387062.477103,0
1498387062.489124,0
1498387062.500929,0
1498387062.513966,0
1498387062.525782,0
1498387062.539329,0
1498387062.552864,0
1498387062.566387,0
1498387062.578399,0
1498387062.595056,0
1498387062.608573,0
1498387062.620284,0
1498387062.632035,0
1498387062.644765,0
1498387062.656573,0
1498387062.668948,0
1498387062.680675,0
1498387062.694440,0
1498387062.707268,0
1498387062.719669,0
1498387062.731579,0
1498387062.743413,0
1498387062.755339,0
1498387062.767276,0
1498387062.779135,0
1498387062.791062,0
1498387062.802699,0
1498387062.814550,0
1498387062.826638,0
1498387062.838800,0
1498387062.851237,0
1498387062.863116,0
1498387062.875653,0
1498387062.887765,0
1498387062.899513,0
1498387062.911462,0
1498387062.923203,0
1498387062.935049,0
1498387062.971058,0
1498387062.992871,0
1498387063.008323,0
1498387063.024059,0
1498387063.036562,0
1498387063.049157,0
1498387063.061393,0
1498387063.073329,0
1498387063.086063,0
1498387063.097897,0
1498387063.109650,0
1498387063.122505,0
1498387063.136115,0
1498387063.148545,0
1498387063.160182,0
1498387063.172164,0
1498387063.185010,0
1498387063.198146,0
1498387063.210372,0
1498387063.222193,0
1498387063.234075,0
1498387063.246842,0
1498387063.260754,0
1498387063.272897,0
1498387063.285339,0
1498387063.297846,0
1498387063.310897,0
1498387063.324189,0
1498387063.336887,0
1498387063.348641,0
1498387063.361919,0
1498387063.374004,0
1498387063.385965,0
1498387063.398458,0
1498387063.410629,0
1498387063.422887,0
1498387063.434715,0
1498387063.448064,0
1498387063.460044,0
1498387063.471991,0
1498387063.483735,0
1498387063.495746,0
1498387063.507421,0
1498387063.519868,0
1498387063.532441,0
1498387063.546578,0
1498387063.559172,0
1498387063.571093,0
1498387063.582977,0
1498387063.596019,0
1498387063.608418,0
1498387063.620181,0
1498387063.632280,0
1498387063.644151,0
1498387063.656009,0
1498387063.669071,0
1498387063.680930,0
1498387063.693379,0
1498387063.706211,0
1498387063.719332,0
1498387063.731482,0
1498387063.745075,0
1498387063.756683,0
1498387063.770476,0
1498387063.782361,0
1498387063.794254,0
1498387063.806437,0
1498387063.819071,0
1498387063.831094,0
1498387063.843554,0
1498387063.855436,0
1498387063.867402,0
1498387063.879393,0
1498387063.891232,0
1498387063.903028,0
1498387063.915425,0
1498387063.927299,0
1498387063.939236,0
1498387063.951120,0
1498387063.963201,0
1498387063.975723,0
1498387063.988676,0
1498387064.001196,0
1498387064.013849,0
1498387064.027292,0
1498387064.040230,0
1498387064.052419,0
1498387064.065027,0
1498387064.081140,0
1498387064.093400,0
1498387064.106311,0
1498387064.118711,0
1498387064.131577,0
1498387064.143364,0
1498387064.155647,0
1498387064.168208,0
1498387064.181603,0
1498387064.196923,0
1498387064.212186,0
1498387064.225843,0
1498387064.237777,0
1498387064.249607,0
1498387064.262869,0
1498387064.274925,0
1498387064.288319,0
1498387064.300211,0
1498387064.312551,0
1498387064.328314,0
1498387064.341854,0
1498387064.353598,0
1498387064.366842,0
1498387064.378893,0
1498387064.393101,0
1498387064.406247,0
1498387064.418149,0
1498387064.429950,0
1498387064.442631,0
1498387064.454351,0
1498387064.475352,0
1498387064.487678,0
1498387064.499525,0
1498387064.511700,0
1498387064.525234,0
1498387064.539211,0
1498387064.551651,0
1498387064.563571,0
1498387064.575928,0
1498387064.588916,0
1498387064.601243,0
1498387064.613841,0
1498387064.625793,0
1498387064.638926,0
1498387064.650910,0
1498387064.664345,0
1498387064.676351,0
1498387064.689395,0
1498387064.701883,0
1498387064.714001,0
1498387064.726427,0
1498387064.738376,0
1498387064.751387,0
1498387064.764096,0
1498387064.775934,0
1498387064.787724,0
1498387064.800912,0
1498387064.812804,0
1498387064.826474,0
1498387064.839300,0
1498387064.851224,0
1498387064.863525,0
1498387064.875589,0
1498387064.888049,0
1498387064.901378,0
1498387064.914610,0
1498387064.926370,0
1498387064.938244,0
1498387064.950434,0
1498387064.963811,0
1498387064.976313,0
1498387064.988412,0
1498387065.002392,0
1498387065.014884,0
1498387065.027325,0
1498387065.040666,0
1498387065.053350,0
1498387065.065547,0
1498387065.078065,0
1498387065.089997,0
1498387065.102683,0
1498387065.114582,0
1498387065.126698,0
1498387065.139891,0
1498387065.152829,0
1498387065.166312,0
1498387065.178413,0
1498387065.190303,0
1498387065.202791,0
1498387065.214710,0
1498387065.226692,0
1498387065.238657,0
1498387065.250707,0
1498387065.262881,0
1498387065.274975,0
1498387065.286880,0
1498387065.298735,0
1498387065.310654,0
1498387065.322575,0
1498387065.334416,0
1498387065.346502,0
1498387065.358453,0
1498387065.370415,0
1498387065.382398,0
1498387065.395191,0
1498387065.409177,0
1498387065.420981,0
1498387065.433331,0
1498387065.446182,0
1498387065.457991,0
1498387065.469907,0
1498387065.481756,0
1498387065.494717,0
1498387065.507540,0
1498387065.519265,0
1498387065.531443,0
1498387065.543196,0
1498387065.555049,0
1498387065.567182,0
1498387065.579166,0
1498387065.591932,0
1498387065.603971,0
1498387065.615889,0
1498387065.629243,0
1498387065.640979,0
1498387065.653160,0
1498387065.665945,0
1498387065.678871,0
1498387065.691153,0
1498387065.703044,0
1498387065.717344,0
1498387065.730571,0
1498387065.743389,0
1498387065.756259,0
1498387065.768998,0
1498387065.780690,0
1498387065.792666,0
1498387065.804415,0
1498387065.816323,0
1498387065.828671,0
1498387065.842735,0
1498387065.855417,0
1498387065.867264,0
1498387065.879153,0
1498387065.892052,0
1498387065.905199,0
1498387065.917249,0
1498387065.930502,0
1498387065.942446,0
1498387065.956389,0
1498387065.968593,0
1498387065.981497,0
1498387065.994151,0
1498387066.006477,0
1498387066.018473,0
1498387066.030452,0
1498387066.043054,0
1498387066.054838,0
1498387066.069253,0
1498387066.080982,0
1498387066.092648,0
1498387066.104368,0
1498387066.117970,0
1498387066.129963,0
1498387066.141702,0
1498387066.154098,0
1498387066.166199,0
1498387066.178116,0
1498387066.189878,0
1498387066.201588,0
1498387066.213712,0
1498387066.225598,0
1498387066.237446,0
1498387066.250176,0
1498387066.262536,0
1498387066.274473,0
1498387066.286300,0
1498387066.298176,0
1498387066.310123,0
1498387066.322020,0
1498387066.334197,0
1498387066.346126,0
1498387066.358173,0
1498387066.371211,0
1498387066.382949,0
1498387066.396051,0
1498387066.408499,0
1498387066.420445,0
1498387066.432233,0
1498387066.445690,0
1498387066.459085,0
1498387066.471062,0
1498387066.482942,0
1498387066.495299,0
1498387066.507150,0
1498387066.518960,0
1498387066.530846,0
1498387066.544221,0
1498387066.557743,0
1498387066.570516,0
1498387066.582581,0
1498387066.594531,0
1498387066.606414,0
1498387066.619935,0
1498387066.632810,0
1498387066.645062,0
1498387066.656857,0
1498387066.668920,0
1498387066.680891,0
1498387066.693535,0
1498387066.706230,0
1498387066.718177,0
1498387066.730852,0
1498387066.742629,0
1498387066.754420,0
1498387066.767129,0
1498387066.779825,0
1498387066.791824,0
1498387066.803617,0
1498387066.815467,0
1498387066.828193,0
1498387066.840155,0
1498387066.854049,0
1498387066.866569,0
1498387066.878732,0
1498387066.890514,0
1498387066.903009,0
1498387066.915671,0
1498387066.928701,0
1498387066.940815,0
1498387066.953044,0
1498387066.965468,0
1498387066.978638,0
1498387066.990513,0
1498387067.002327,0
1498387067.014236,0
1498387067.026394,0
1498387067.038442,0
1498387067.054296,0
1498387067.066328,0
1498387067.078393,0
1498387067.090325,0
1498387067.102276,0
1498387067.113917,0
1498387067.126447,0
1498387067.139191,0
1498387067.154738,0
1498387067.167044,0
1498387067.179140,0
1498387067.191074,0
1498387067.203205,0
1498387067.215090,0
1498387067.227908,0
1498387067.240315,0
1498387067.252259,0
1498387067.265218,0
1498387067.278305,0
1498387067.290530,0
1498387067.303274,0
1498387067.315936,0
1498387067.328938,0
1498387067.340701,0
1498387067.353285,0
1498387067.365326,0
1498387067.377938,0
1498387067.390037,0
1498387067.401764,0
1498387067.413592,0
1498387067.425900,0
1498387067.438534,0
1498387067.450492,0
1498387067.462337,0
1498387067.474336,0
1498387067.486201,0
1498387067.498383,0
